ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC132825.2,lncRNA,4685.73,850.04,162.62,1005.37,1635.7,223.73
AC132825.3,lncRNA,1.87,4.66,1.91,2.43,89.67,7.63
AC132872.1,lncRNA,6.56,16.0,2.25,1.0,3.19,1.36
AC132872.2,lncRNA,0.17,2.63,0.47,3.36,7.39,6.07
AC132872.3,lncRNA,0.83,0.36,1.43,0.79,5.96,4.73
AC132872.5,lncRNA,4.61,6.43,15.4,30.3,22.21,26.04
AC132938.1,lncRNA,0.0,0.0,0.68,0.1,1.68,0.81
AC132938.2,lncRNA,0.33,2.16,0.14,6.29,1.06,3.2
AC132938.3,lncRNA,0.82,2.17,0.97,0.62,17.8,13.52
AC132938.6,lncRNA,0.0,0.05,1.06,3.0,4.21,1.54
AC133040.1,lncRNA,0.5,0.98,2.0,0.29,0.5,0.29
AC133065.1,lncRNA,0.62,2.28,4.38,9.05,12.81,8.27
AC133106.1,lncRNA,1.0,3.0,0.07,6.0,4.82,7.59
AC133480.1,lncRNA,0.0,0.0,0.0,0.0,0.95,0.08
AC133485.2,lncRNA,0.44,0.51,0.93,1.64,5.28,3.54
AC133485.3,lncRNA,0.0,0.09,0.0,0.25,0.24,0.76
AC133485.5,lncRNA,0.14,0.34,0.91,0.0,0.27,0.67
AC133485.7,lncRNA,0.24,0.24,1.22,6.64,0.64,2.96
AC133528.1,lncRNA,0.43,0.31,0.25,0.21,2.39,2.64
AC133530.1,lncRNA,0.42,0.0,0.42,0.0,4.01,2.29
AC133540.1,lncRNA,0.24,3.25,0.86,2.03,6.91,2.39
AC133550.2,lncRNA,0.17,0.25,0.5,0.0,0.43,0.12
AC133550.3,lncRNA,0.0,1.5,0.0,0.36,1.05,0.14
AC133552.5,lncRNA,0.1,1.0,1.77,1.74,3.41,6.04
AC133555.6,lncRNA,1.84,1.04,1.76,1.23,15.1,8.68
AC133565.1,lncRNA,0.86,2.89,4.26,3.33,12.04,26.23
AC133634.1,lncRNA,0.0,0.0,0.5,0.07,0.75,0.17
AC133637.2,lncRNA,1.47,5.37,2.52,1.9,7.05,9.65
AC133644.1,lncRNA,0.13,0.67,0.47,0.5,1.23,0.85
AC133644.2,lncRNA,1.9,2.01,1.05,3.51,4.04,5.03
AC133681.1,lncRNA,1.91,2.6,1.48,0.6,2.42,2.81
AC133785.1,lncRNA,8.05,8.29,9.05,2.1,19.71,14.58
AC133865.1,lncRNA,0.0,0.0,0.0,0.0,0.76,0.0
AC133919.1,lncRNA,4.68,10.25,1.87,18.15,5.3,11.93
AC133919.2,lncRNA,0.44,0.23,2.69,1.23,33.84,18.16
AC133961.1,lncRNA,0.52,0.67,0.25,0.0,3.13,2.37
AC134043.2,lncRNA,0.1,1.0,0.1,0.17,0.84,0.5
AC134312.1,lncRNA,4.8,2.99,4.36,10.43,33.83,29.74
AC134312.2,lncRNA,0.19,0.61,0.84,0.11,1.19,1.22
AC134312.3,lncRNA,0.9,2.99,3.39,2.01,2.89,3.13
AC134312.4,lncRNA,3.0,3.12,1.38,0.25,4.54,2.87
AC134312.5,lncRNA,1.25,2.59,2.35,1.68,5.92,11.33
AC134312.6,lncRNA,0.11,0.0,0.1,0.48,1.51,0.0
AC134349.1,lncRNA,0.72,0.55,0.32,0.36,1.45,0.5
AC134407.1,lncRNA,0.07,0.0,0.0,0.0,0.33,0.0
AC134508.1,lncRNA,8.06,7.71,4.16,5.34,6.33,13.21
AC134508.2,lncRNA,0.5,5.36,2.23,3.58,2.71,5.58
AC134682.1,lncRNA,340.61,52.04,7.71,7.5,69.86,29.8
AC134772.1,lncRNA,1.93,6.84,2.1,3.15,12.85,6.66
AC134775.1,lncRNA,0.27,2.0,0.0,0.17,0.05,0.1
AC134978.1,lncRNA,1.09,0.07,0.0,0.09,0.46,0.79
AC134980.1,lncRNA,1.0,1.87,1.98,0.25,20.53,11.83
AC135012.1,lncRNA,13.56,10.55,9.15,17.9,57.06,28.83
AC135012.2,lncRNA,0.0,0.25,0.0,0.0,0.71,0.0
AC135012.3,lncRNA,29.39,11.02,56.98,25.02,401.65,473.37
AC135048.1,lncRNA,0.97,1.51,0.6,7.36,3.52,4.16
AC135048.2,lncRNA,0.26,0.49,0.12,0.16,2.71,3.77
AC135048.3,lncRNA,0.31,0.54,0.29,0.27,3.31,1.13
AC135050.1,lncRNA,10.23,4.38,7.42,3.85,50.9,46.53
AC135050.3,lncRNA,0.0,0.1,0.0,0.0,0.75,0.5
AC135050.4,lncRNA,2.0,0.0,2.0,0.0,2.02,5.06
AC135050.5,lncRNA,1.63,0.39,1.27,0.37,5.78,3.5
AC135050.6,lncRNA,0.0,1.0,0.2,0.0,2.41,0.75
AC135068.4,lncRNA,0.08,0.14,0.0,0.81,0.54,0.14
AC135166.1,lncRNA,3.54,1.47,0.76,0.55,7.95,6.01
AC135178.2,lncRNA,0.19,0.0,0.0,0.33,3.2,1.41
AC135178.4,lncRNA,1.0,0.12,0.0,0.84,2.02,2.67
AC135178.5,lncRNA,0.0,0.33,0.0,9.0,2.5,1.9
AC135178.6,lncRNA,2.06,1.03,0.23,2.14,3.77,2.92
AC135279.3,lncRNA,2.52,7.73,2.94,0.97,20.26,8.67
AC135388.1,lncRNA,1.27,0.17,1.32,0.87,3.96,2.94
AC135457.1,lncRNA,3.1,5.12,0.03,2.55,2.81,2.94
AC135507.1,lncRNA,0.0,0.0,0.12,0.29,2.84,2.85
AC135586.2,lncRNA,5.31,1.56,1.41,7.07,8.98,10.77
AC135726.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.43
AC135776.1,lncRNA,2.13,2.25,2.7,1.37,16.48,11.6
AC135776.2,lncRNA,0.77,0.35,0.55,0.21,2.23,1.69
AC135782.1,lncRNA,3.17,2.83,1.2,4.31,6.84,4.48
AC135782.2,lncRNA,0.82,0.0,0.5,0.57,3.93,0.43
AC135782.3,lncRNA,2.58,5.94,2.25,0.73,17.64,10.61
AC135803.1,lncRNA,0.0,0.0,0.1,0.0,0.17,0.53
AC135893.1,lncRNA,0.53,0.12,0.75,0.0,3.15,6.39
AC135895.1,lncRNA,1.06,1.06,0.0,3.67,1.13,3.42
AC135983.1,lncRNA,0.56,0.47,0.06,0.08,1.85,1.24
AC136188.1,lncRNA,0.0,0.2,0.0,0.0,0.11,0.67
AC136285.1,lncRNA,0.29,0.85,1.6,0.17,7.61,8.53
AC136285.2,lncRNA,0.0,0.0,0.07,0.0,2.08,1.58
AC136285.3,lncRNA,5.95,8.4,9.28,3.84,16.11,14.95
AC136297.1,lncRNA,1.23,1.79,2.64,6.48,29.54,25.76
AC136424.1,lncRNA,0.0,0.14,0.0,0.0,0.41,0.32
AC136424.2,lncRNA,0.1,1.1,0.0,1.54,0.52,0.33
AC136431.1,lncRNA,5.45,11.12,7.71,5.85,30.94,44.2
AC136431.2,lncRNA,0.46,0.83,1.11,0.11,0.87,1.4
AC136443.3,lncRNA,0.0,0.0,0.0,0.12,0.34,0.42
AC136443.4,lncRNA,0.0,2.0,0.0,3.5,0.44,0.22
AC136469.1,lncRNA,0.1,1.52,0.37,0.49,1.13,1.02
AC136475.1,lncRNA,1.83,4.14,3.05,2.9,20.0,19.47
AC136475.2,lncRNA,1.04,3.04,1.91,1.17,7.15,8.33
AC136475.3,lncRNA,2.49,4.89,2.59,13.84,16.52,10.18
AC136475.4,lncRNA,0.0,0.14,0.0,0.0,0.0,0.3
AC136475.5,lncRNA,0.0,0.0,0.08,0.5,1.37,0.29
AC136475.7,lncRNA,0.0,1.0,0.5,0.0,4.56,0.11
AC136489.1,lncRNA,0.12,0.9,1.24,1.89,9.58,6.58
AC136601.1,lncRNA,1.0,0.4,0.06,0.58,2.78,2.99
AC136604.2,lncRNA,2.64,0.31,1.51,2.89,9.05,5.86
AC136618.1,lncRNA,1.37,7.28,2.91,2.12,24.04,27.28
AC136624.1,lncRNA,0.45,4.7,1.85,0.71,6.43,7.19
AC136624.2,lncRNA,0.25,0.0,0.0,0.0,0.0,0.47
AC136628.1,lncRNA,0.0,0.53,0.5,0.29,4.56,2.65
AC136628.4,lncRNA,0.2,0.0,0.06,0.0,0.91,1.98
AC136698.1,lncRNA,0.34,1.42,0.38,1.61,2.09,1.44
AC136777.1,lncRNA,0.45,1.62,2.08,5.82,23.45,9.88
AC136944.1,lncRNA,0.16,1.14,1.0,1.45,0.0,0.28
AC136944.2,lncRNA,0.3,0.31,1.6,2.41,4.76,3.7
AC136944.4,lncRNA,0.2,0.0,0.27,0.0,0.93,0.88
AC136977.1,lncRNA,0.0,0.12,0.54,2.54,0.09,0.0
AC137056.1,lncRNA,0.58,0.09,0.34,0.25,1.57,1.44
AC137494.1,lncRNA,0.0,0.0,0.0,0.12,6.08,3.06
AC137561.1,lncRNA,0.0,0.0,0.0,0.33,1.87,0.83
AC137579.1,lncRNA,0.06,1.0,0.1,3.5,0.14,0.22
AC137579.2,lncRNA,0.0,0.0,0.0,0.0,0.87,0.95
AC137590.1,lncRNA,0.0,0.0,0.0,0.0,0.64,0.25
AC137590.2,lncRNA,0.0,0.0,0.0,0.0,0.53,0.33
AC137630.1,lncRNA,3.0,0.2,0.25,2.23,1.63,1.28
AC137630.2,lncRNA,0.44,0.44,0.57,0.0,3.35,3.06
AC137630.3,lncRNA,0.74,1.32,0.2,1.76,4.9,6.8
AC137630.4,lncRNA,0.25,0.06,0.08,0.0,0.4,0.31
AC137695.3,lncRNA,1.0,3.27,0.71,1.17,8.26,4.28
AC137735.1,lncRNA,0.0,0.0,0.0,0.0,2.42,0.2
AC137735.2,lncRNA,0.58,0.4,0.0,0.17,1.71,3.03
AC137735.3,lncRNA,0.0,1.73,3.02,1.33,8.49,9.53
AC137761.1,lncRNA,0.12,1.0,0.0,0.87,0.24,0.2
AC137770.1,lncRNA,1.05,0.0,0.0,0.06,0.32,0.07
AC137810.1,lncRNA,0.0,0.0,0.0,0.0,1.16,0.25
AC137834.2,lncRNA,0.05,0.54,1.62,0.31,4.73,2.87
AC137894.1,lncRNA,13.46,6.74,37.91,19.06,205.21,114.75
AC137894.3,lncRNA,0.12,0.42,0.1,1.3,1.58,0.7
AC137932.1,lncRNA,0.4,0.48,1.18,1.31,6.16,5.64
AC137932.2,lncRNA,6.68,1.01,3.03,3.1,41.84,58.72
AC137932.3,lncRNA,7.2,12.24,5.98,7.11,43.51,50.68
AC137936.1,lncRNA,0.0,0.0,0.08,0.0,0.98,0.59
AC138028.1,lncRNA,2.28,2.48,1.53,6.23,32.15,15.24
AC138028.2,lncRNA,5.13,3.67,10.62,7.02,51.0,46.2
AC138028.3,lncRNA,0.0,0.05,1.5,0.0,0.62,0.32
AC138028.4,lncRNA,1.4,0.51,1.26,1.19,5.42,3.69
AC138028.5,lncRNA,3.67,2.32,3.6,0.0,5.28,4.0
AC138028.6,lncRNA,2.11,0.12,3.68,1.48,6.85,3.53
AC138035.1,lncRNA,0.1,0.15,0.71,0.15,1.02,0.84
AC138057.1,lncRNA,0.65,0.0,0.21,0.18,1.21,0.0
AC138089.1,lncRNA,0.2,0.0,1.26,1.17,2.16,1.76
AC138123.1,lncRNA,1.41,1.55,4.64,1.48,7.01,5.79
AC138123.2,lncRNA,6.64,11.34,2.08,7.32,10.0,11.28
AC138150.1,lncRNA,0.12,0.5,2.23,0.72,4.95,4.78
AC138150.2,lncRNA,2.43,0.98,2.97,1.9,13.67,14.39
AC138207.1,lncRNA,0.0,0.93,2.05,0.17,1.33,0.87
AC138207.2,lncRNA,0.7,0.66,0.58,2.12,1.24,1.57
AC138207.4,lncRNA,0.35,0.0,3.05,1.22,0.09,0.85
AC138207.5,lncRNA,0.0,4.0,0.0,0.05,0.0,0.0
AC138207.7,lncRNA,0.0,0.0,0.0,0.2,0.0,0.08
AC138207.9,lncRNA,0.34,2.7,0.67,0.0,2.93,0.66
AC138230.1,lncRNA,0.52,1.83,0.89,0.61,7.51,11.07
AC138304.1,lncRNA,0.0,0.5,2.0,0.5,5.94,4.49
AC138305.1,lncRNA,0.11,1.0,1.57,1.14,5.79,3.69
AC138305.2,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC138331.1,lncRNA,0.07,0.0,0.0,0.0,1.25,0.09
AC138356.1,lncRNA,3.86,1.42,3.38,2.59,20.64,11.77
AC138356.3,lncRNA,0.32,0.63,0.12,0.0,2.99,2.86
AC138360.1,lncRNA,0.0,0.5,0.53,0.47,0.33,0.51
AC138393.2,lncRNA,0.2,1.5,0.0,1.4,0.73,0.86
AC138409.3,lncRNA,0.0,0.77,0.0,0.58,2.61,0.35
AC138420.1,lncRNA,0.0,0.33,0.43,2.09,6.23,4.79
AC138430.1,lncRNA,3.87,2.68,6.84,6.76,37.8,31.87
AC138466.1,lncRNA,0.22,1.31,0.2,1.61,1.91,1.54
AC138466.3,lncRNA,0.0,1.0,0.0,0.0,0.0,0.92
AC138470.2,lncRNA,2.0,0.14,1.33,2.14,2.04,3.99
AC138474.1,lncRNA,0.36,0.17,1.8,5.87,7.16,13.89
AC138512.1,lncRNA,0.33,0.33,9.5,0.5,7.71,2.89
AC138625.1,lncRNA,2.25,1.08,0.0,2.12,0.17,0.33
AC138625.2,lncRNA,0.0,0.0,0.12,0.5,0.0,0.31
AC138627.1,lncRNA,9.62,7.89,23.02,15.85,46.03,53.23
AC138646.1,lncRNA,0.0,0.06,0.88,0.59,0.4,1.34
AC138647.2,lncRNA,0.14,0.08,0.0,3.17,2.0,3.15
AC138649.1,lncRNA,1.12,16.08,4.04,14.19,10.87,15.59
AC138696.2,lncRNA,0.79,0.0,0.44,0.17,5.02,9.91
AC138761.1,lncRNA,0.0,1.25,1.0,8.25,9.39,4.54
AC138781.1,lncRNA,0.07,2.37,0.0,3.0,1.08,0.0
AC138811.1,lncRNA,51.14,106.53,45.54,36.52,18.5,24.1
AC138819.1,lncRNA,0.0,0.0,0.0,0.08,0.85,0.24
AC138854.1,lncRNA,1.0,0.5,1.76,0.79,9.23,12.45
AC138869.2,lncRNA,0.15,0.09,0.0,0.25,0.46,0.82
AC138869.3,lncRNA,0.19,0.44,0.51,0.26,2.36,2.58
AC138894.2,lncRNA,0.0,0.0,0.0,0.12,0.12,0.0
AC138904.1,lncRNA,4.45,7.96,0.89,12.42,2.09,4.0
AC138904.3,lncRNA,5.05,2.55,25.7,12.47,18.31,14.3
AC138907.1,lncRNA,0.19,0.44,0.32,0.19,3.43,2.43
AC138907.2,lncRNA,0.14,0.34,0.91,0.0,0.27,0.67
AC138907.3,lncRNA,0.15,0.09,0.0,0.0,0.49,0.57
AC138907.7,lncRNA,0.0,0.0,0.38,1.54,0.31,0.68
AC138915.3,lncRNA,1.94,0.66,1.48,4.27,5.39,2.99
AC138932.1,lncRNA,0.49,1.73,1.63,2.56,11.6,8.66
AC138932.4,lncRNA,0.0,0.0,0.0,0.0,1.95,0.79
AC138956.1,lncRNA,0.07,0.07,0.54,0.25,0.87,0.24
AC138956.2,lncRNA,0.67,1.0,2.18,0.08,0.41,2.81
AC138965.1,lncRNA,0.55,0.25,0.62,0.39,1.19,0.45
AC138969.2,lncRNA,0.9,2.23,1.63,2.56,13.76,9.16
AC139019.1,lncRNA,3.11,1.42,4.58,2.79,8.91,9.4
AC139099.1,lncRNA,0.41,0.06,0.61,1.93,2.1,2.13
AC139099.2,lncRNA,0.88,0.76,3.85,0.94,16.32,15.02
AC139100.1,lncRNA,0.39,0.96,0.67,0.84,10.53,3.45
AC139100.2,lncRNA,0.0,0.33,0.0,1.0,0.11,1.51
AC139149.1,lncRNA,0.31,0.72,0.25,1.42,0.8,3.92
AC139426.2,lncRNA,0.0,0.09,0.0,0.5,1.12,0.11
AC139491.1,lncRNA,1.14,2.5,0.68,2.58,6.12,2.33
AC139491.2,lncRNA,11.61,12.77,5.08,20.93,25.25,37.24
AC139491.3,lncRNA,0.0,2.58,0.25,3.5,3.13,1.42
AC139491.4,lncRNA,0.0,0.14,0.0,0.39,1.04,0.16
AC139491.8,lncRNA,0.2,0.12,1.43,0.2,0.9,2.45
AC139493.2,lncRNA,2.55,1.36,1.15,1.43,6.21,8.82
AC139497.1,lncRNA,0.33,1.0,0.51,0.0,0.2,0.32
AC139530.1,lncRNA,2.76,2.44,2.49,5.12,21.9,21.92
AC139530.3,lncRNA,1.03,1.0,1.61,3.46,3.17,3.48
AC139712.1,lncRNA,0.0,0.1,0.0,0.0,2.23,0.27
AC139718.1,lncRNA,0.0,0.0,0.0,1.0,0.62,1.34
AC139720.1,lncRNA,0.08,0.5,0.0,0.75,0.77,1.09
AC139720.2,lncRNA,0.0,0.0,0.0,1.0,1.06,0.23
AC139768.1,lncRNA,8.08,3.22,0.06,5.0,1.0,0.0
AC139769.2,lncRNA,0.78,0.79,1.7,1.23,3.1,4.47
AC139792.1,lncRNA,4.0,0.0,0.0,3.5,0.09,1.0
AC139795.2,lncRNA,5.26,0.32,1.16,0.42,4.91,5.21
AC139834.1,lncRNA,11.71,3.39,7.68,4.9,18.24,18.92
AC139887.1,lncRNA,1.77,5.67,3.93,1.17,4.32,11.45
AC139887.2,lncRNA,67.54,22.61,14.06,13.85,25.0,22.78
AC139887.3,lncRNA,1.0,0.0,2.7,0.5,2.07,1.46
AC139887.4,lncRNA,0.0,1.08,1.33,0.0,0.78,0.08
AC139887.5,lncRNA,0.53,0.88,2.0,2.92,4.86,4.28
AC140118.1,lncRNA,1.6,0.0,1.0,0.0,0.0,0.22
AC140118.2,lncRNA,6.3,2.0,2.4,0.91,12.7,8.7
AC140121.1,lncRNA,0.33,1.33,0.52,1.0,17.27,12.43
AC140125.1,lncRNA,0.0,0.0,0.0,0.0,0.4,0.22
AC140125.2,lncRNA,1.64,4.5,0.68,3.58,6.26,2.52
AC140125.3,lncRNA,1.07,0.38,0.47,0.5,0.61,2.83
AC140134.1,lncRNA,11.71,3.39,7.68,4.9,18.24,18.92
AC140168.1,lncRNA,0.0,0.38,1.33,0.17,2.33,3.72
AC140479.4,lncRNA,0.3,0.07,0.76,1.64,3.35,2.78
AC140481.1,lncRNA,0.54,3.5,1.27,2.04,9.83,8.28
AC140481.2,lncRNA,0.47,0.85,0.52,1.21,0.53,1.39
AC140481.3,lncRNA,0.61,0.33,0.09,0.02,1.49,0.83
AC140658.1,lncRNA,0.96,3.06,2.98,4.18,6.32,3.36
AC140658.2,lncRNA,0.14,1.34,0.11,0.0,0.77,0.21
AC140725.1,lncRNA,0.13,0.19,0.2,1.36,2.28,1.4
AC140847.1,lncRNA,1.5,3.83,0.33,2.29,5.12,6.03
AC140847.2,lncRNA,3.91,17.12,3.57,2.2,9.92,8.57
AC140912.1,lncRNA,3.67,4.45,11.2,5.14,39.23,31.58
AC141002.1,lncRNA,0.0,2.0,0.0,0.17,0.0,0.17
AC141257.1,lncRNA,0.19,0.44,0.32,0.26,2.36,2.43
AC141257.2,lncRNA,0.0,0.0,0.0,0.39,0.14,0.15
AC141273.1,lncRNA,0.0,0.16,0.84,0.0,1.43,0.73
AC141424.1,lncRNA,1.0,2.26,1.7,0.83,12.37,21.28
AC141586.2,lncRNA,0.11,0.5,0.0,0.07,1.98,1.55
AC141586.3,lncRNA,0.98,1.26,0.33,2.39,5.11,3.02
AC141930.1,lncRNA,0.0,0.17,0.14,0.0,3.11,0.74
AC141930.2,lncRNA,1.01,1.06,3.18,3.65,11.03,6.91
AC142086.1,lncRNA,0.96,1.49,3.09,1.68,6.09,4.28
AC142086.4,lncRNA,0.14,0.34,0.31,1.0,2.11,0.73
AC142116.2,lncRNA,0.0,0.0,0.0,0.0,0.34,0.45
AC142472.1,lncRNA,13.56,15.4,56.53,19.32,115.44,97.93
AC144450.1,lncRNA,0.17,1.14,0.31,1.16,7.17,4.97
AC144521.1,lncRNA,4.0,23.5,9.33,1.0,32.02,36.92
AC144548.1,lncRNA,0.58,1.79,0.66,0.98,0.67,0.54
AC144568.2,lncRNA,0.31,0.12,0.25,0.43,2.07,2.96
AC144831.1,lncRNA,2.65,0.93,1.57,0.76,21.86,16.49
AC144833.1,lncRNA,3.64,3.83,1.31,3.75,11.96,12.68
AC144836.1,lncRNA,0.0,0.0,0.11,0.67,3.52,2.01
AC145098.1,lncRNA,0.04,0.5,0.0,0.1,3.75,1.03
AC145124.1,lncRNA,0.6,0.75,2.39,3.19,5.82,4.62
AC145141.1,lncRNA,0.0,0.67,0.0,0.0,0.84,0.1
AC145141.2,lncRNA,0.33,1.0,0.51,0.0,0.2,0.32
AC145146.1,lncRNA,0.0,0.0,0.0,0.0,1.42,1.53
AC145207.1,lncRNA,0.0,0.5,1.35,0.25,6.65,6.06
AC145207.2,lncRNA,4.7,3.32,4.35,13.24,4.88,6.27
AC145207.3,lncRNA,4.4,4.62,1.4,1.08,2.69,3.02
AC145207.4,lncRNA,0.0,0.17,0.1,0.37,0.88,0.3
AC145207.5,lncRNA,6.2,7.69,1.56,10.12,2.41,2.07
AC145207.6,lncRNA,1.0,0.0,0.0,0.0,0.17,0.17
AC145207.7,lncRNA,1.36,0.83,0.29,4.07,9.8,4.66
AC145207.8,lncRNA,0.25,0.17,2.96,1.55,3.1,1.81
AC145285.2,lncRNA,0.65,1.25,0.65,3.23,1.98,3.86
AC145285.3,lncRNA,0.27,0.46,0.31,2.0,1.14,1.41
AC145285.6,lncRNA,9.17,9.57,20.5,19.17,27.18,26.08
AC145343.1,lncRNA,1.17,1.09,0.64,0.37,6.17,7.18
AC145350.2,lncRNA,0.87,0.0,0.0,0.77,2.26,0.75
AC145350.4,lncRNA,0.14,0.34,0.91,0.0,0.27,0.67
AC145423.1,lncRNA,0.07,0.0,0.0,0.0,0.0,0.0
AC145423.2,lncRNA,4.47,5.91,21.33,14.27,29.66,30.84
AC145543.1,lncRNA,0.0,0.87,0.14,0.0,0.52,0.78
AC145625.1,lncRNA,1.5,0.17,0.0,0.33,1.48,0.79
AC145625.2,lncRNA,0.86,0.17,0.86,0.07,1.92,0.61
AC146507.3,lncRNA,0.14,1.58,0.25,2.67,1.89,3.96
AC146944.2,lncRNA,0.0,1.5,0.21,0.0,1.4,0.11
AC147067.1,lncRNA,0.0,0.0,2.12,1.59,3.66,2.48
AC147067.2,lncRNA,0.5,0.17,0.2,0.17,0.4,0.32
AC147651.1,lncRNA,0.0,0.0,0.5,0.0,1.96,1.39
AC148476.1,lncRNA,0.83,1.0,0.16,1.05,2.05,0.33
AC148477.1,lncRNA,1.39,0.79,0.21,0.07,6.76,6.88
AC148477.10,lncRNA,0.61,1.0,0.2,0.12,2.3,4.55
AC148477.2,lncRNA,1.31,1.01,2.52,3.93,11.23,7.6
AC148477.3,lncRNA,0.71,1.05,2.48,2.36,6.32,4.87
AC148477.4,lncRNA,1.58,2.11,2.6,1.08,10.17,6.94
AC156455.1,lncRNA,7.93,12.35,21.41,5.67,40.98,45.58
AC159540.1,lncRNA,0.33,0.56,0.12,0.33,0.25,0.0
AC159540.2,lncRNA,0.7,3.34,1.0,1.22,2.09,2.64
AC174469.1,lncRNA,1.73,11.72,4.43,3.19,4.89,3.9
AC183088.3,lncRNA,0.34,0.36,0.07,0.7,1.13,0.96
AC188616.1,lncRNA,0.81,3.1,1.27,1.75,8.7,10.13
AC188617.1,lncRNA,36.43,28.51,25.87,258.35,88.61,85.05
AC188617.2,lncRNA,4.39,4.77,4.93,1.33,34.95,18.39
AC207130.1,lncRNA,16.03,14.96,26.95,14.29,8.02,10.29
AC209005.1,lncRNA,0.83,0.52,0.99,1.0,9.54,6.4
AC211433.1,lncRNA,0.33,0.14,3.49,2.0,5.5,4.91
AC211433.2,lncRNA,0.0,0.84,0.0,0.0,2.4,0.98
AC211476.2,lncRNA,0.29,0.69,0.08,2.95,5.18,3.78
AC211476.3,lncRNA,0.02,0.33,0.68,0.61,1.39,0.69
AC211476.5,lncRNA,0.03,0.0,0.17,0.1,0.99,0.42
AC211476.6,lncRNA,0.82,2.26,1.5,4.48,7.07,7.76
AC211486.2,lncRNA,0.67,3.0,0.1,0.93,0.07,0.43
AC211486.5,lncRNA,0.08,0.23,0.1,0.93,0.76,0.28
AC215217.1,lncRNA,0.0,0.0,0.0,0.0,0.7,0.23
AC215522.2,lncRNA,2.38,4.05,3.49,5.52,32.09,29.06
AC215522.3,lncRNA,0.0,0.0,0.0,0.06,0.29,0.39
AC217774.1,lncRNA,0.0,0.0,0.0,0.2,0.56,0.7
AC217774.2,lncRNA,0.24,0.1,0.75,3.0,4.49,1.86
AC226101.1,lncRNA,6.34,0.57,4.88,0.67,5.55,4.05
AC226118.1,lncRNA,4.49,1.69,4.25,0.42,18.76,9.16
AC226119.1,lncRNA,0.0,0.42,0.23,2.99,0.66,0.8
AC226119.3,lncRNA,0.0,0.0,0.0,0.25,0.17,0.16
AC231533.1,lncRNA,0.64,5.85,5.67,2.94,11.31,12.62
AC231759.2,lncRNA,0.51,0.93,0.9,0.36,8.76,9.07
AC231981.1,lncRNA,2.47,2.05,3.56,6.48,25.71,17.39
AC232271.1,lncRNA,3.0,4.09,3.08,2.0,36.04,51.46
AC232271.2,lncRNA,0.04,0.11,0.0,0.16,0.21,0.24
AC232271.3,lncRNA,32.08,9.12,8.89,26.22,103.74,54.21
AC233263.6,lncRNA,0.6,1.21,0.0,0.43,0.72,0.69
AC233280.1,lncRNA,1.08,3.37,3.48,2.6,10.79,9.3
AC233701.1,lncRNA,12.13,6.83,15.93,3.9,156.41,103.27
AC233702.5,lncRNA,0.0,0.0,0.25,0.0,0.22,0.22
AC233702.7,lncRNA,0.33,0.92,0.12,0.58,2.03,2.9
AC233728.1,lncRNA,0.0,0.5,0.0,1.0,0.0,0.0
AC233976.1,lncRNA,0.5,2.42,0.14,0.31,4.71,2.17
AC233976.2,lncRNA,1.21,2.47,0.28,2.49,11.53,13.45
AC233992.1,lncRNA,0.1,1.0,0.12,1.22,0.77,1.39
AC233992.3,lncRNA,1.82,4.32,3.94,0.6,4.67,8.83
AC234031.1,lncRNA,0.2,0.92,0.33,0.0,1.29,0.28
AC234582.1,lncRNA,0.17,1.0,0.0,0.62,1.23,1.06
AC234644.2,lncRNA,0.5,1.4,1.07,0.66,6.98,8.08
AC234771.1,lncRNA,0.0,0.0,0.06,0.0,0.1,0.25
AC234772.1,lncRNA,1.0,2.5,1.0,0.0,8.63,5.89
AC234775.2,lncRNA,0.0,0.0,0.0,1.7,0.09,0.06
AC234775.3,lncRNA,1.33,4.0,1.05,2.55,5.4,10.26
AC234781.1,lncRNA,0.89,1.52,0.83,2.0,3.2,3.62
AC234782.2,lncRNA,7.23,8.11,6.11,2.77,33.41,33.08
AC234917.1,lncRNA,0.0,0.0,0.0,0.0,0.43,0.06
AC234917.2,lncRNA,0.1,0.6,1.1,0.1,2.04,4.06
AC234917.3,lncRNA,3.16,7.2,6.78,4.67,11.67,13.21
AC235097.1,lncRNA,0.29,0.0,1.0,0.0,0.95,0.0
AC236668.1,lncRNA,0.0,2.0,2.5,0.08,1.13,0.36
AC236972.3,lncRNA,2.0,0.37,0.33,0.25,2.18,2.51
AC237221.1,lncRNA,6.47,6.07,5.51,8.79,23.77,24.26
AC239584.1,lncRNA,0.0,0.18,1.5,2.0,0.0,1.84
AC239585.1,lncRNA,1.61,0.05,1.14,0.64,3.6,3.05
AC239585.2,lncRNA,0.13,0.78,0.0,0.17,3.18,2.82
AC239727.1,lncRNA,0.2,0.17,0.5,0.0,2.95,6.58
AC239799.1,lncRNA,0.96,1.25,1.7,1.71,6.52,3.8
AC239799.2,lncRNA,4.94,11.38,3.76,1.65,19.61,29.8
AC239800.2,lncRNA,0.93,2.18,1.4,3.03,12.4,12.56
AC239802.1,lncRNA,0.0,0.0,0.0,0.0,0.2,1.1
AC239802.2,lncRNA,0.0,0.0,1.0,2.12,0.64,0.56
AC239803.1,lncRNA,0.0,0.53,0.53,0.05,0.46,0.71
