ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC005730.2,lncRNA,1,1,1,4,7,6
AC005730.3,lncRNA,0,0,0,0,1,0
AC005736.1,lncRNA,0,0,0,0,0,1
AC005740.3,lncRNA,0,0,0,0,0,1
AC005740.4,lncRNA,0,0,0,1,0,0
AC005740.5,lncRNA,9,6,11,17,26,20
AC005746.1,lncRNA,5,0,0,1,3,3
AC005746.2,lncRNA,0,0,0,0,1,1
AC005746.3,lncRNA,0,1,0,0,1,1
AC005753.1,lncRNA,0,0,2,1,6,2
AC005753.2,lncRNA,2,1,0,0,1,1
AC005753.3,lncRNA,0,0,0,0,3,7
AC005757.1,lncRNA,0,0,0,0,1,0
AC005759.1,lncRNA,2,5,5,3,22,15
AC005772.1,lncRNA,2,0,1,0,5,4
AC005772.2,lncRNA,3,5,2,4,7,16
AC005774.2,lncRNA,0,0,0,0,1,1
AC005775.1,lncRNA,1,1,2,2,14,9
AC005776.2,lncRNA,0,15,1,4,7,3
AC005785.1,lncRNA,3,4,6,5,28,32
AC005786.2,lncRNA,0,2,2,0,1,3
AC005786.3,lncRNA,0,1,0,2,2,2
AC005789.1,lncRNA,0,2,1,1,3,3
AC005790.1,lncRNA,1,0,1,3,0,2
AC005803.1,lncRNA,1,0,0,0,3,2
AC005808.1,lncRNA,0,1,4,1,3,3
AC005821.1,lncRNA,3,3,6,2,9,10
AC005821.2,lncRNA,0,5,5,5,22,9
AC005823.1,lncRNA,0,0,0,2,0,1
AC005823.2,lncRNA,0,0,0,0,1,0
AC005828.1,lncRNA,1,2,0,1,3,1
AC005828.2,lncRNA,0,0,1,0,1,1
AC005828.3,lncRNA,1,2,0,1,0,1
AC005828.4,lncRNA,8,8,9,6,91,81
AC005832.1,lncRNA,0,0,0,0,1,0
AC005833.2,lncRNA,2,3,7,6,13,10
AC005837.1,lncRNA,1,1,4,1,3,3
AC005837.4,lncRNA,1,0,1,1,0,1
AC005838.2,lncRNA,0,1,0,5,4,7
AC005840.2,lncRNA,1,3,2,1,16,15
AC005840.4,lncRNA,1,0,0,1,19,3
AC005845.1,lncRNA,0,0,0,0,5,2
AC005856.1,lncRNA,0,0,3,2,6,5
AC005863.1,lncRNA,1,2,3,1,9,7
AC005865.2,lncRNA,0,0,0,0,1,2
AC005871.1,lncRNA,1,0,0,0,2,2
AC005871.2,lncRNA,0,0,1,0,2,2
AC005884.1,lncRNA,1,1,0,3,1,3
AC005884.2,lncRNA,0,1,0,0,0,0
AC005888.1,lncRNA,1,2,0,1,3,4
AC005899.1,lncRNA,0,0,2,0,1,1
AC005899.4,lncRNA,2,5,2,3,12,10
AC005899.5,lncRNA,2,6,0,3,1,0
AC005899.6,lncRNA,1,0,0,2,0,0
AC005899.7,lncRNA,0,0,1,0,38,30
AC005899.8,lncRNA,7,10,11,16,128,128
AC005901.1,lncRNA,0,0,0,0,3,1
AC005906.2,lncRNA,4,13,16,14,40,23
AC005906.3,lncRNA,0,4,6,1,16,8
AC005908.2,lncRNA,1,0,0,1,1,2
AC005909.1,lncRNA,0,0,0,3,4,1
AC005909.2,lncRNA,0,1,0,0,2,1
AC005912.2,lncRNA,2,2,3,7,8,6
AC005914.1,lncRNA,1,8,1,3,2,3
AC005920.1,lncRNA,2,3,5,5,20,9
AC005920.2,lncRNA,0,0,0,0,5,4
AC005920.3,lncRNA,0,0,0,1,12,10
AC005920.4,lncRNA,0,0,0,0,0,1
AC005921.2,lncRNA,0,0,0,2,0,1
AC005921.4,lncRNA,1,2,1,2,20,9
AC005944.1,lncRNA,3,6,5,0,7,5
AC005954.2,lncRNA,0,0,0,0,1,1
AC005962.1,lncRNA,1,1,0,0,2,2
AC005962.2,lncRNA,5,2,5,4,12,7
AC005972.3,lncRNA,2,6,2,5,14,11
AC005993.1,lncRNA,2,3,2,4,7,6
AC005996.1,lncRNA,0,0,0,1,1,0
AC005998.1,lncRNA,4,2,3,2,21,30
AC005999.1,lncRNA,0,0,0,0,2,1
AC005999.2,lncRNA,1,0,0,1,2,2
AC006001.2,lncRNA,15,6,14,16,175,178
AC006003.1,lncRNA,0,0,0,0,4,2
AC006007.1,lncRNA,0,5,0,1,2,2
AC006008.1,lncRNA,0,0,0,0,2,6
AC006013.1,lncRNA,0,0,1,0,1,4
AC006017.1,lncRNA,0,0,0,0,1,1
AC006019.1,lncRNA,15,8,35,20,33,36
AC006019.2,lncRNA,1,0,3,3,6,8
AC006019.3,lncRNA,0,2,0,1,1,1
AC006026.3,lncRNA,0,0,0,0,5,2
AC006027.1,lncRNA,0,0,0,0,1,1
AC006033.2,lncRNA,2,4,1,0,3,3
AC006037.1,lncRNA,0,0,0,0,0,1
AC006040.1,lncRNA,0,0,0,0,1,0
AC006041.1,lncRNA,0,0,0,0,0,1
AC006041.2,lncRNA,3,6,6,2,13,16
AC006042.1,lncRNA,0,1,0,0,0,0
AC006043.1,lncRNA,1,0,3,1,2,6
AC006058.1,lncRNA,2,2,4,7,10,14
AC006058.2,lncRNA,1,1,5,2,9,11
AC006058.3,lncRNA,2,3,5,2,14,14
AC006059.1,lncRNA,2,6,3,2,10,7
AC006059.3,lncRNA,2,1,10,7,13,15
AC006059.4,lncRNA,0,0,0,1,2,2
AC006059.5,lncRNA,4,6,3,12,16,14
AC006062.1,lncRNA,0,1,3,5,6,4
AC006063.2,lncRNA,2,1,1,3,8,8
AC006063.3,lncRNA,0,0,1,4,6,3
AC006063.4,lncRNA,1,2,7,2,7,7
AC006064.1,lncRNA,0,0,1,3,2,4
AC006064.2,lncRNA,1,1,1,0,6,4
AC006064.3,lncRNA,0,0,1,1,2,1
AC006064.4,lncRNA,19,39,3,3,3,7
AC006064.5,lncRNA,4,1,5,7,9,6
AC006065.3,lncRNA,0,0,0,0,2,4
AC006065.4,lncRNA,0,0,0,1,4,1
AC006076.1,lncRNA,0,0,0,3,1,1
AC006111.1,lncRNA,0,0,0,0,0,1
AC006111.2,lncRNA,1,2,0,0,1,1
AC006111.3,lncRNA,0,0,1,0,1,0
AC006112.1,lncRNA,0,4,2,4,2,1
AC006115.2,lncRNA,14,13,16,13,100,103
AC006116.6,lncRNA,0,0,0,0,3,2
AC006116.7,lncRNA,4,4,13,4,25,21
AC006116.8,lncRNA,0,0,0,1,4,2
AC006116.9,lncRNA,3,1,1,8,7,4
AC006130.1,lncRNA,0,1,2,12,6,37
AC006130.3,lncRNA,0,1,0,2,3,6
AC006141.1,lncRNA,7,14,0,4,2,4
AC006144.1,lncRNA,0,0,0,0,0,1
AC006146.1,lncRNA,0,4,0,2,0,1
AC006148.1,lncRNA,33,29,25,30,404,333
AC006148.2,lncRNA,0,1,1,0,6,8
AC006150.1,lncRNA,0,0,1,0,1,2
AC006157.1,lncRNA,0,0,0,0,2,2
AC006159.1,lncRNA,0,0,1,0,0,2
AC006160.1,lncRNA,2,4,2,2,16,12
AC006197.2,lncRNA,0,0,2,2,4,3
AC006205.1,lncRNA,0,0,0,0,0,1
AC006206.1,lncRNA,2,18,3,10,18,21
AC006206.2,lncRNA,1,5,3,3,7,12
AC006207.1,lncRNA,0,0,0,0,1,1
AC006213.1,lncRNA,4,3,2,2,40,42
AC006213.2,lncRNA,1,1,2,0,3,3
AC006213.3,lncRNA,0,1,1,0,5,3
AC006213.7,lncRNA,0,2,0,0,2,0
AC006230.1,lncRNA,8,4,5,11,22,22
AC006237.1,lncRNA,0,0,0,0,3,1
AC006238.2,lncRNA,3,3,1,0,4,6
AC006249.1,lncRNA,0,0,0,1,4,3
AC006252.1,lncRNA,0,0,0,0,2,4
AC006262.1,lncRNA,10,16,7,16,24,27
AC006262.2,lncRNA,0,0,0,0,1,1
AC006262.3,lncRNA,0,0,1,0,0,2
AC006270.1,lncRNA,0,1,0,1,3,3
AC006272.1,lncRNA,1,0,1,0,2,2
AC006273.1,lncRNA,2,1,1,2,4,2
AC006288.1,lncRNA,0,0,0,0,4,2
AC006296.1,lncRNA,0,0,0,0,2,1
AC006296.2,lncRNA,0,0,0,2,1,1
AC006296.3,lncRNA,0,12,2,2,26,27
AC006299.1,lncRNA,3,3,3,2,15,12
AC006305.1,lncRNA,12,4,4,7,23,28
AC006305.2,lncRNA,0,1,0,0,7,2
AC006305.3,lncRNA,0,3,1,0,4,5
AC006348.1,lncRNA,12,11,3,15,26,32
AC006355.2,lncRNA,0,0,1,0,0,2
AC006364.1,lncRNA,2,2,4,3,15,29
AC006369.1,lncRNA,1,2,0,2,2,2
AC006369.2,lncRNA,0,0,0,0,0,1
AC006372.1,lncRNA,0,2,1,2,10,8
AC006372.2,lncRNA,0,0,2,0,3,6
AC006372.3,lncRNA,3,7,11,7,37,30
AC006398.1,lncRNA,1,0,1,4,4,2
AC006435.1,lncRNA,2,0,3,1,9,3
AC006435.2,lncRNA,1,0,1,1,1,3
AC006441.1,lncRNA,0,1,0,0,1,0
AC006441.3,lncRNA,1,4,0,0,1,1
AC006441.4,lncRNA,0,1,0,0,1,7
AC006445.2,lncRNA,1,0,0,2,1,1
AC006449.1,lncRNA,1,0,2,1,1,1
AC006449.2,lncRNA,1,1,0,1,11,8
AC006449.3,lncRNA,1,0,0,4,3,2
AC006449.5,lncRNA,1,3,3,8,25,18
AC006449.6,lncRNA,3,7,9,10,59,30
AC006450.1,lncRNA,0,0,0,0,4,1
AC006450.2,lncRNA,1,0,0,0,1,1
AC006450.3,lncRNA,9,4,11,10,14,23
AC006452.1,lncRNA,4,8,8,17,16,18
AC006455.1,lncRNA,0,0,0,0,1,2
AC006455.4,lncRNA,0,0,0,0,2,1
AC006455.5,lncRNA,2,1,3,3,13,9
AC006455.8,lncRNA,0,0,0,0,0,1
AC006459.1,lncRNA,0,0,2,0,2,1
AC006460.1,lncRNA,2,0,3,0,11,8
AC006460.2,lncRNA,60,25,368,100,238,261
AC006478.1,lncRNA,5,0,0,0,1,1
AC006478.2,lncRNA,3,1,10,0,7,5
AC006480.2,lncRNA,0,2,1,1,2,1
AC006483.2,lncRNA,3,6,7,6,71,77
AC006487.1,lncRNA,1,1,3,3,40,44
AC006487.2,lncRNA,0,1,2,2,8,3
AC006504.1,lncRNA,5,3,7,4,19,15
AC006504.2,lncRNA,1,0,0,0,2,1
AC006504.5,lncRNA,18,11,13,18,144,102
AC006504.7,lncRNA,0,0,0,0,0,1
AC006511.4,lncRNA,0,0,0,0,3,1
AC006511.5,lncRNA,3,5,5,7,77,79
AC006511.6,lncRNA,0,5,0,1,2,2
AC006517.2,lncRNA,0,3,0,1,3,2
AC006525.1,lncRNA,0,1,0,2,2,1
AC006538.1,lncRNA,24,41,52,19,12,30
AC006538.3,lncRNA,0,0,2,0,6,1
AC006538.4,lncRNA,1,5,4,1,15,19
AC006547.1,lncRNA,8,10,5,9,12,12
AC006547.2,lncRNA,0,0,0,0,2,0
AC006547.3,lncRNA,0,0,0,0,1,1
AC006557.1,lncRNA,0,0,0,1,4,1
AC006566.1,lncRNA,0,0,0,0,1,2
AC006566.2,lncRNA,0,2,0,0,8,8
AC006581.1,lncRNA,0,1,0,0,1,0
AC006581.2,lncRNA,0,5,2,3,1,1
AC006942.1,lncRNA,0,2,7,3,19,12
AC006946.2,lncRNA,4,1,1,0,5,3
AC006946.3,lncRNA,0,3,1,3,3,3
AC006947.1,lncRNA,0,1,0,1,2,0
AC006960.2,lncRNA,0,0,0,0,1,1
AC006960.3,lncRNA,0,0,0,0,1,0
AC006967.2,lncRNA,0,0,2,2,2,2
AC006967.3,lncRNA,0,1,2,4,1,4
AC006970.2,lncRNA,0,1,0,0,2,2
AC006972.1,lncRNA,0,1,0,0,2,3
AC006974.1,lncRNA,1,2,2,3,2,4
AC006974.2,lncRNA,0,2,3,0,5,9
AC006994.1,lncRNA,5,2,3,8,10,15
AC007000.3,lncRNA,0,1,1,0,0,2
AC007001.1,lncRNA,0,2,0,0,0,6
AC007003.1,lncRNA,0,6,1,2,1,1
AC007009.1,lncRNA,0,0,1,0,2,1
AC007014.1,lncRNA,0,0,1,0,1,0
AC007014.2,lncRNA,0,0,0,0,2,1
AC007029.1,lncRNA,0,0,0,0,1,4
AC007032.1,lncRNA,1,5,1,3,7,4
AC007036.1,lncRNA,0,0,0,0,1,0
AC007036.2,lncRNA,3,0,0,1,1,2
AC007036.3,lncRNA,2,2,3,1,5,4
AC007036.5,lncRNA,1,1,1,0,6,8
AC007038.1,lncRNA,0,3,0,4,3,7
AC007040.1,lncRNA,1,2,2,2,4,6
AC007064.2,lncRNA,0,0,0,1,0,0
AC007066.2,lncRNA,0,0,0,0,2,4
AC007066.3,lncRNA,0,0,0,0,2,3
AC007091.1,lncRNA,1,1,1,0,1,1
AC007092.1,lncRNA,0,1,1,3,3,4
AC007098.1,lncRNA,8,8,14,5,61,42
AC007099.1,lncRNA,1,1,1,5,0,1
AC007099.2,lncRNA,0,0,2,0,1,1
AC007100.1,lncRNA,2,3,2,0,6,4
AC007106.1,lncRNA,0,1,1,4,7,6
AC007106.2,lncRNA,1,6,1,3,5,4
AC007114.1,lncRNA,5,1,1,4,31,14
AC007114.2,lncRNA,8,18,10,10,81,66
AC007126.1,lncRNA,11,31,17,20,122,120
AC007128.1,lncRNA,1,4,2,2,14,17
AC007128.2,lncRNA,1,3,1,2,12,16
AC007130.1,lncRNA,0,0,0,0,2,1
AC007132.1,lncRNA,2,8,0,2,17,14
AC007159.1,lncRNA,2,3,0,5,7,3
AC007161.3,lncRNA,2,4,115,1,4,4
AC007179.1,lncRNA,0,0,0,1,7,10
AC007179.2,lncRNA,4,8,2,7,30,16
AC007182.1,lncRNA,6,6,3,2,16,26
AC007192.2,lncRNA,1,1,1,4,3,2
AC007193.1,lncRNA,0,0,0,0,1,1
AC007193.2,lncRNA,1,0,1,0,1,1
AC007193.3,lncRNA,0,0,0,0,1,0
AC007216.1,lncRNA,0,0,1,1,3,3
AC007216.3,lncRNA,1,8,6,7,110,63
AC007216.4,lncRNA,0,1,2,0,4,3
AC007218.1,lncRNA,0,1,0,4,2,3
AC007218.3,lncRNA,0,1,1,0,3,3
AC007220.1,lncRNA,0,2,1,2,4,4
AC007220.2,lncRNA,0,0,0,0,1,9
AC007221.1,lncRNA,0,0,0,1,1,4
AC007222.2,lncRNA,1,2,2,3,14,11
AC007223.1,lncRNA,1,1,1,0,24,26
AC007240.3,lncRNA,4,5,2,7,22,13
AC007250.1,lncRNA,0,0,1,0,4,4
AC007255.1,lncRNA,0,0,3,0,7,9
AC007262.2,lncRNA,8,0,5,7,10,9
AC007269.1,lncRNA,1,1,2,0,2,4
AC007271.1,lncRNA,2,12,0,3,12,8
AC007272.1,lncRNA,0,3,0,3,3,4
AC007277.1,lncRNA,1,2,4,3,17,21
AC007278.1,lncRNA,0,2,4,0,2,1
AC007278.2,lncRNA,0,0,1,1,2,3
AC007279.1,lncRNA,1,3,1,3,2,4
AC007283.1,lncRNA,0,0,1,0,0,0
AC007285.1,lncRNA,0,0,0,2,1,0
AC007292.1,lncRNA,0,1,0,1,4,2
AC007292.2,lncRNA,0,1,1,1,6,3
AC007292.3,lncRNA,0,1,0,0,0,1
AC007298.1,lncRNA,0,0,0,0,1,0
AC007298.2,lncRNA,0,0,0,2,1,0
AC007314.1,lncRNA,1,0,0,0,6,5
AC007317.1,lncRNA,0,1,0,1,3,3
AC007319.1,lncRNA,2,2,4,2,2,5
AC007326.2,lncRNA,8,7,11,23,32,33
AC007326.5,lncRNA,0,0,0,0,1,2
AC007327.2,lncRNA,2,0,0,0,0,0
AC007333.1,lncRNA,3,0,2,1,2,2
AC007333.2,lncRNA,0,0,1,0,1,1
AC007336.1,lncRNA,11,6,7,10,114,114
AC007336.2,lncRNA,1,0,0,0,1,2
AC007342.1,lncRNA,0,3,0,2,4,12
AC007342.4,lncRNA,1,1,3,0,6,3
AC007342.5,lncRNA,0,3,1,3,0,4
AC007343.1,lncRNA,0,0,1,0,2,2
AC007344.1,lncRNA,1,0,0,1,2,5
AC007347.1,lncRNA,0,0,0,0,1,0
AC007349.1,lncRNA,0,1,0,1,3,2
AC007349.2,lncRNA,2,0,0,0,3,1
AC007349.3,lncRNA,0,1,0,0,2,2
AC007349.4,lncRNA,0,0,0,6,1,0
AC007350.1,lncRNA,0,0,0,3,3,1
AC007359.1,lncRNA,1,7,1,2,19,13
AC007362.1,lncRNA,1,5,4,3,18,7
AC007365.1,lncRNA,0,0,0,2,2,1
AC007368.1,lncRNA,7,5,9,12,22,20
AC007370.2,lncRNA,0,0,1,1,2,4
AC007375.3,lncRNA,2,4,4,1,23,20
AC007376.2,lncRNA,0,2,2,1,1,4
AC007378.1,lncRNA,1,0,0,1,1,0
AC007381.1,lncRNA,3,4,10,11,8,11
AC007383.1,lncRNA,1,4,9,3,9,10
AC007383.2,lncRNA,0,1,1,1,1,0
AC007384.1,lncRNA,1,2,1,1,4,3
AC007387.1,lncRNA,0,0,0,0,4,2
AC007387.2,lncRNA,1,3,2,2,8,4
AC007389.1,lncRNA,8,15,8,31,41,34
AC007389.2,lncRNA,2,0,0,3,0,5
AC007389.3,lncRNA,0,1,0,0,1,1
AC007390.1,lncRNA,3,3,1,4,12,12
AC007391.1,lncRNA,0,0,0,0,10,3
AC007391.2,lncRNA,0,1,0,2,3,3
AC007391.3,lncRNA,0,0,3,1,1,1
AC007402.1,lncRNA,1,4,2,11,4,7
AC007402.2,lncRNA,1,1,0,2,9,8
AC007403.1,lncRNA,0,0,7,2,2,1
AC007405.1,lncRNA,14,28,13,14,14,51
AC007405.2,lncRNA,3,6,7,3,26,31
AC007405.3,lncRNA,0,4,6,1,8,10
AC007405.4,lncRNA,0,1,2,2,4,7
AC007406.1,lncRNA,0,0,1,0,1,0
AC007406.2,lncRNA,0,0,0,0,0,1
AC007406.3,lncRNA,6,6,5,6,120,114
AC007406.4,lncRNA,5,5,3,7,43,45
AC007422.1,lncRNA,6,3,10,17,54,47
AC007431.1,lncRNA,0,1,0,0,2,2
AC007431.2,lncRNA,0,0,0,0,2,0
AC007432.1,lncRNA,0,0,2,3,7,6
AC007448.3,lncRNA,0,0,0,0,0,2
AC007448.4,lncRNA,2,6,2,2,13,11
AC007448.5,lncRNA,0,10,0,7,3,4
AC007461.1,lncRNA,1,2,0,1,7,6
AC007463.1,lncRNA,0,0,0,0,6,7
AC007463.2,lncRNA,0,0,1,0,0,1
AC007483.1,lncRNA,0,0,0,0,2,1
AC007491.1,lncRNA,5,1,1,5,12,15
AC007493.1,lncRNA,3,6,1,1,11,10
AC007493.2,lncRNA,0,0,2,2,9,4
AC007494.2,lncRNA,0,0,1,0,1,2
AC007495.1,lncRNA,0,0,0,0,1,1
AC007496.1,lncRNA,0,0,0,1,0,1
AC007496.2,lncRNA,3,11,0,2,8,12
AC007497.2,lncRNA,0,0,2,1,1,2
AC007511.1,lncRNA,2,2,9,15,30,41
AC007513.1,lncRNA,0,0,0,2,0,0
AC007527.1,lncRNA,0,0,0,0,1,1
AC007527.2,lncRNA,0,0,1,0,0,2
AC007528.1,lncRNA,0,0,0,0,1,0
AC007529.1,lncRNA,0,1,0,8,1,3
AC007529.2,lncRNA,0,0,0,0,3,1
AC007533.1,lncRNA,0,0,2,0,2,2
AC007535.1,lncRNA,1,0,0,0,1,0
AC007540.1,lncRNA,0,0,0,0,2,2
AC007541.1,lncRNA,3,6,1,0,5,5
AC007546.1,lncRNA,0,0,0,0,4,0
AC007552.2,lncRNA,0,0,0,1,2,5
AC007556.1,lncRNA,0,1,1,0,2,4
AC007557.1,lncRNA,0,1,0,0,2,5
AC007557.2,lncRNA,0,2,1,1,3,4
AC007557.3,lncRNA,1,0,0,0,7,3
AC007557.4,lncRNA,0,0,0,0,1,0
AC007563.1,lncRNA,0,0,0,0,2,1
AC007563.2,lncRNA,0,1,0,0,3,5
AC007563.3,lncRNA,0,0,1,0,3,3
AC007566.1,lncRNA,1,1,1,4,3,5
AC007569.1,lncRNA,1,2,0,0,9,4
AC007570.1,lncRNA,0,1,0,1,2,1
AC007595.1,lncRNA,0,3,1,2,1,5
AC007598.2,lncRNA,0,0,0,0,2,3
AC007601.1,lncRNA,2,1,3,4,3,5
AC007601.2,lncRNA,0,0,0,0,2,3
AC007603.1,lncRNA,1,2,0,1,7,5
AC007608.1,lncRNA,2,6,1,8,8,8
AC007608.2,lncRNA,0,1,0,0,5,2
AC007608.3,lncRNA,6,2,3,7,19,17
AC007610.1,lncRNA,0,1,0,0,2,2
AC007610.2,lncRNA,0,0,0,0,2,0
AC007610.5,lncRNA,0,1,1,4,2,1
AC007611.1,lncRNA,2,4,2,2,7,11
AC007613.1,lncRNA,5,11,3,4,35,22
AC007614.1,lncRNA,15,16,33,28,220,219
AC007620.2,lncRNA,1,2,0,2,1,1
AC007622.2,lncRNA,1,3,1,4,5,9
AC007631.1,lncRNA,0,0,0,2,1,0
AC007637.1,lncRNA,0,0,0,0,9,6
AC007638.1,lncRNA,15,36,30,51,204,271
AC007638.2,lncRNA,1,1,0,1,5,2
AC007639.1,lncRNA,0,0,0,0,2,1
AC007649.1,lncRNA,1,3,1,2,3,6
AC007652.1,lncRNA,0,1,0,1,0,0
AC007652.2,lncRNA,2,7,2,4,10,15
AC007652.3,lncRNA,0,0,0,2,2,1
AC007655.2,lncRNA,0,0,1,0,1,1
AC007656.1,lncRNA,0,0,0,0,6,5
AC007656.2,lncRNA,0,0,0,1,3,0
AC007656.4,lncRNA,0,0,1,3,1,2
AC007663.2,lncRNA,0,1,1,1,8,8
AC007663.3,lncRNA,1,1,0,1,2,4
AC007663.4,lncRNA,0,0,0,1,0,0
AC007666.1,lncRNA,2,6,2,4,3,3
AC007666.2,lncRNA,0,0,1,0,2,2
AC007671.1,lncRNA,0,0,1,0,1,1
AC007673.1,lncRNA,0,1,0,0,0,1
AC007679.1,lncRNA,0,2,1,3,2,4
AC007681.1,lncRNA,1,2,1,1,8,2
AC007682.1,lncRNA,0,0,0,1,0,1
AC007684.2,lncRNA,0,0,3,0,0,0
AC007686.2,lncRNA,3,1,1,0,1,1
AC007686.3,lncRNA,6,14,10,7,39,33
AC007686.4,lncRNA,4,4,0,4,6,7
AC007686.5,lncRNA,0,2,0,0,3,2
AC007688.3,lncRNA,1,1,6,2,1,0
AC007695.1,lncRNA,4,7,4,3,75,50
AC007728.1,lncRNA,0,1,2,0,3,2
AC007728.2,lncRNA,2,1,2,5,12,8
AC007728.3,lncRNA,0,0,0,0,9,2
AC007731.2,lncRNA,0,0,2,1,0,1
AC007731.3,lncRNA,0,1,0,0,3,7
AC007731.5,lncRNA,0,0,1,0,0,1
AC007736.1,lncRNA,1,3,0,0,2,6
AC007743.1,lncRNA,1,2,3,0,21,10
AC007744.1,lncRNA,1,1,1,2,3,6
AC007749.1,lncRNA,0,1,0,1,0,1
AC007749.2,lncRNA,1,2,4,4,8,5
AC007750.1,lncRNA,2,1,4,5,27,20
AC007773.1,lncRNA,1,1,7,1,7,6
AC007780.1,lncRNA,2,8,2,4,10,19
AC007785.1,lncRNA,0,0,0,1,0,0
AC007785.3,lncRNA,2,8,7,31,14,23
AC007786.1,lncRNA,1,3,1,2,4,8
AC007786.2,lncRNA,2,0,0,1,2,1
AC007786.3,lncRNA,0,0,0,0,1,0
AC007786.4,lncRNA,25,28,63,28,24,40
AC007787.1,lncRNA,2,1,1,5,6,3
AC007795.1,lncRNA,1,1,1,3,26,4
AC007834.1,lncRNA,0,0,0,0,0,1
AC007846.1,lncRNA,1,5,0,5,5,6
AC007848.1,lncRNA,0,1,1,0,6,6
AC007848.2,lncRNA,0,0,1,0,3,6
AC007849.1,lncRNA,0,1,3,0,1,2
AC007861.1,lncRNA,0,2,1,0,5,5
AC007861.2,lncRNA,0,1,0,0,1,1
AC007876.1,lncRNA,0,0,0,0,5,4
AC007877.1,lncRNA,0,2,0,1,5,10
AC007878.1,lncRNA,0,0,0,5,2,1
AC007879.1,lncRNA,0,0,1,0,2,0
AC007879.2,lncRNA,0,0,1,0,3,0
AC007879.3,lncRNA,1,3,3,0,2,4
AC007879.5,lncRNA,1,5,2,8,17,21
AC007880.1,lncRNA,0,1,1,1,5,2
AC007881.2,lncRNA,0,0,2,2,0,3
AC007881.3,lncRNA,0,0,0,0,9,3
AC007881.4,lncRNA,0,4,1,2,3,1
AC007906.1,lncRNA,1,1,0,0,1,1
AC007907.1,lncRNA,0,0,0,0,2,1
AC007920.1,lncRNA,0,2,3,4,9,8
AC007920.2,lncRNA,0,0,2,0,1,2
AC007922.1,lncRNA,0,0,0,0,1,1
AC007922.2,lncRNA,0,1,0,1,0,0
AC007922.3,lncRNA,3,2,7,3,38,31
AC007922.4,lncRNA,1,3,1,2,4,7
AC007923.1,lncRNA,0,0,1,0,3,1
AC007923.3,lncRNA,0,0,1,0,3,0
AC007938.1,lncRNA,3,0,1,2,3,5
AC007938.2,lncRNA,315,185,180,392,3089,1063
AC007938.3,lncRNA,0,0,0,0,2,2
AC007948.1,lncRNA,0,0,0,0,0,3
AC007950.1,lncRNA,0,0,0,2,1,0
AC007950.2,lncRNA,2,4,0,1,5,5
AC007952.1,lncRNA,0,1,0,1,3,2
AC007952.2,lncRNA,2,5,1,5,6,4
AC007952.3,lncRNA,0,0,0,0,1,1
AC007952.4,lncRNA,108,50,113,164,32,61
AC007952.5,lncRNA,0,1,1,1,3,1
AC007952.6,lncRNA,2,1,2,4,8,3
AC007952.7,lncRNA,1,0,1,1,2,2
AC007952.8,lncRNA,0,0,1,0,1,1
AC007952.9,lncRNA,9,70,19,19,17,22
AC007953.1,lncRNA,0,1,1,0,1,3
AC007953.2,lncRNA,1,5,4,3,20,14
AC007991.3,lncRNA,2,2,3,1,0,2
AC007991.4,lncRNA,2,2,0,0,0,1
AC007993.2,lncRNA,1,2,0,0,8,6
AC007993.3,lncRNA,0,0,0,0,1,2
AC007996.1,lncRNA,0,0,0,3,5,12
AC007998.3,lncRNA,0,0,0,2,1,0
AC007998.4,lncRNA,0,0,2,1,2,0
AC008011.2,lncRNA,2,5,7,4,19,20
AC008014.1,lncRNA,4,2,0,4,7,3
AC008026.3,lncRNA,2,4,0,4,4,4
AC008033.3,lncRNA,0,0,0,0,2,6
AC008035.1,lncRNA,0,0,0,2,0,0
AC008040.1,lncRNA,11,4,7,13,88,62
AC008050.1,lncRNA,1,1,4,9,10,8
AC008055.2,lncRNA,5,8,5,11,32,15
AC008056.1,lncRNA,0,0,3,0,2,1
AC008056.2,lncRNA,0,1,1,0,0,0
AC008056.3,lncRNA,4,1,1,0,4,6
AC008060.1,lncRNA,1,0,3,2,21,20
AC008060.2,lncRNA,0,1,1,0,1,3
AC008060.3,lncRNA,0,0,1,2,1,1
AC008060.4,lncRNA,15,8,29,14,137,111
AC008060.5,lncRNA,1,5,6,8,59,91
AC008063.1,lncRNA,1,0,1,0,2,1
AC008067.1,lncRNA,18,24,13,14,64,86
AC008073.1,lncRNA,0,0,0,0,2,1
AC008073.2,lncRNA,8,8,46,11,18,13
AC008074.2,lncRNA,1,6,1,1,5,8
AC008079.1,lncRNA,40,53,48,74,271,251
AC008080.1,lncRNA,0,0,0,0,8,8
AC008080.3,lncRNA,0,0,0,3,0,0
AC008080.4,lncRNA,2,0,0,0,4,3
AC008083.2,lncRNA,0,0,0,0,3,1
AC008083.3,lncRNA,0,2,0,0,3,2
AC008083.4,lncRNA,0,0,0,0,1,1
AC008088.1,lncRNA,1,0,1,0,8,11
AC008103.1,lncRNA,1,0,0,1,1,1
AC008105.1,lncRNA,8,7,6,9,18,14
AC008105.2,lncRNA,13,16,10,17,33,38
AC008114.1,lncRNA,0,0,0,0,0,1
AC008115.1,lncRNA,2,2,1,0,9,7
AC008115.2,lncRNA,0,2,1,0,0,0
AC008115.3,lncRNA,1,1,2,0,3,1
AC008115.4,lncRNA,0,0,0,0,2,1
AC008119.1,lncRNA,1,1,0,0,3,2
